Timestamp,Elec_Consump,Light_Lux,Temperature,Humidity
04/01/2023 19:15,7.142499924,0,11.13258839,76.08325958
04/01/2023 19:30,6.569999695,0,11.00129986,77.07064056
04/01/2023 19:45,6.827499866,0,10.81324291,77.27991486
04/01/2023 20:00,6.795000076,0,10.90191078,77.07123566
04/01/2023 20:15,6.642499924,0,10.61235428,79.28707886
04/01/2023 20:30,6.574999809,0,10.6797142,80.09564209
04/01/2023 20:45,6.427499771,0,10.53964615,80.66352844
04/01/2023 21:00,6.164999962,0,10.56843567,80.25849152
04/01/2023 21:15,6.139999866,0,10.69347668,79.68266296
04/01/2023 21:30,5.454999924,0,10.59070873,80.17752838
04/01/2023 21:45,5.255000114,0,10.41757679,79.99893188
04/01/2023 22:00,5.289999962,0,10.45000362,80.63329315
04/01/2023 22:15,5.309999943,0,10.50044346,80.25270081
04/01/2023 22:30,5.232500076,0,10.48234367,80.7364502
04/01/2023 22:45,5.097499847,0,10.36859322,82.86145782
04/01/2023 23:00,5.199999809,0,10.47303677,82.95787811
04/01/2023 23:15,5.167500019,0,10.68600273,81.37676239
04/01/2023 23:30,5.122499943,0,10.68206215,80.28878021
04/01/2023 23:45,5.039999962,0,10.66260338,80.88179016
05/01/2023 00:00,5.174999714,0,10.39067841,82.57899475
05/01/2023 00:15,5.005000114,0,10.22655106,83.45503235
05/01/2023 00:30,5.037499905,0,10.35137939,83.29956055
05/01/2023 00:45,4.934999943,0,10.41877079,83.28365326
05/01/2023 01:00,5.077499866,0,10.38438797,83.9799881
05/01/2023 01:15,5.047499657,0,10.21269131,85.54640961
05/01/2023 01:30,5.099999905,0,10.17553997,84.46019745
05/01/2023 01:45,4.857500076,0,10.21420097,84.69291687
05/01/2023 02:00,5.017499924,0,10.21018124,84.27527618
05/01/2023 02:15,5.047499657,0,10.23171139,83.28443909
05/01/2023 02:30,5.037499905,0,10.35762405,82.42734528
05/01/2023 02:45,4.867499828,0,10.60691738,81.37760925
05/01/2023 03:00,5,0,10.66829014,80.54338074
05/01/2023 03:15,4.977499962,0,10.63604546,80.24481964
05/01/2023 03:30,4.917500019,0,10.70584869,79.59793854
05/01/2023 03:45,4.869999886,0,10.96459293,77.96073151
05/01/2023 04:00,4.894999981,0,10.98968315,76.94333649
05/01/2023 04:15,5.019999981,0,11.10721111,75.22871399
05/01/2023 04:30,5.007499695,0,10.99133587,75.6446228
05/01/2023 04:45,4.952499866,0,10.82386589,76.95448303
05/01/2023 05:00,4.894999981,0,10.58985233,78.45983887
05/01/2023 05:15,5.002500057,0,10.68441391,78.75269318
05/01/2023 05:30,5.002500057,0,10.47850037,79.4499588
05/01/2023 05:45,5.022500038,0,10.57250214,79.86877441
05/01/2023 06:00,4.872499943,0,10.6847496,81.60070801
05/01/2023 06:15,5.704999924,0,12.06293678,80.49480438
05/01/2023 06:30,6.367499828,0,12.19796944,79.81152344
05/01/2023 06:45,5.789999962,0,12.2808733,80.11476898
05/01/2023 07:00,6.262499809,0,12.4124794,79.44348145
05/01/2023 07:15,7.882499695,0,12.46191025,78.61545563
05/01/2023 07:30,7.902499676,0,12.51619244,78.23242188
05/01/2023 07:45,8.034999847,0,12.71761036,77.50932312
05/01/2023 08:00,8.095000267,0,12.860919,76.1723938
05/01/2023 08:15,8.5625,0,12.95479965,75.18902588
05/01/2023 08:30,8.962499619,0,13.00891876,74.80031586
05/01/2023 08:45,10.21999931,0,13.12582874,73.50121307
05/01/2023 09:00,9.739999771,0,12.9900074,73.14683533
05/01/2023 09:15,10.48999977,128.6,12.95986176,74.402565
05/01/2023 09:30,11.62249947,2311.32,12.97750854,74.02681732
05/01/2023 09:45,11.04749966,7429.28,12.9352417,73.35256958
05/01/2023 10:00,10.67500019,8570.25,12.96351242,73.42118835
05/01/2023 10:15,10.23499966,11287.96,13.02485561,72.89292908
05/01/2023 10:30,10.21999931,21747.39,13.21550846,72.24180603
05/01/2023 10:45,10.27750015,26915.73,13.38387203,71.32949829
05/01/2023 11:00,10.98250008,32986.53,13.46927261,71.42344666
05/01/2023 11:15,11.03999996,25754.07,13.47154427,72.54789734
05/01/2023 11:30,11.2074995,27285.14,13.54292965,72.55815125
05/01/2023 11:45,11.13749981,24003.03,13.57437897,72.18506622
05/01/2023 12:00,11.26499939,19481.81,13.60774899,70.91400146
05/01/2023 12:15,10.78249931,15220.01,13.64928246,70.93397522
05/01/2023 12:30,10.92999935,11989.71,13.99071789,69.93861389
05/01/2023 12:45,10.96749973,13883.42,14.42328835,68.12562561
05/01/2023 13:00,10.99499989,7534.05,14.36885452,69.36058044
05/01/2023 13:15,10.70499992,29.12,14.02141285,71.99238586
05/01/2023 13:30,10.42249966,1702.48,13.81362247,74.59347534
05/01/2023 13:45,10.34749985,976.67,14.07410526,75.19122314
