Timestamp,Elec_Consump,Humidity,Light_Lux,Temperature
03/01/2022 10:15,5.162499905,74.66320038,6057.81,9.491330147
03/01/2022 10:30,5.549999714,73.84690094,11088.18,9.670456886
03/01/2022 10:45,5.525000095,73.44294739,41601.89,9.798103333
03/01/2022 11:00,6.422499657,73.57115936,38468.83,9.888549805
03/01/2022 11:15,6.492499828,75.05609131,35235.91,9.815797806
03/01/2022 11:30,6.142499924,74.96947479,31261.25,9.831588745
03/01/2022 11:45,6.174999714,74.4631424,27736.58,10.0806427
03/01/2022 12:00,6.065000057,73.57871246,19135.92,10.22203541
03/01/2022 12:15,6.057499886,73.02539825,8654.75,10.54831314
03/01/2022 12:30,6.107500076,72.45167542,8823.95,10.93856907
03/01/2022 12:45,6.054999828,72.36749268,4294.71,10.92269897
03/01/2022 13:00,6.039999962,73.05116272,4917.23,10.55630302
03/01/2022 13:15,6.085000038,73.85122681,3078.83,10.41032124
03/01/2022 13:30,6.089999676,73.46909332,4462.45,10.36465836
03/01/2022 13:45,5.84499979,74.67584991,3487.04,10.28433418
03/01/2022 14:00,5.427499771,73.83491516,3215.03,10.28608418
03/01/2022 14:15,5.565000057,73.35053253,2080.91,10.18339443
03/01/2022 14:30,5.529999733,73.98612213,2020.23,10.17723942
03/01/2022 14:45,5.517499924,74.97000885,2525.44,9.98592186
03/01/2022 15:00,5.517499924,74.57609558,1153.54,10.01663494
03/01/2022 15:15,5.667500019,73.42552185,511.75,10.19144344
03/01/2022 15:30,5.582499981,72.34241486,178.59,10.22915268
03/01/2022 15:45,5.537499905,71.57922363,0.15,10.11478043
03/01/2022 16:00,5.414999962,72.15814209,0,10.1253233
03/01/2022 16:15,5.482500076,72.46014404,0,10.20117855
03/01/2022 16:30,5.549999714,72.80192566,0,9.96472168
03/01/2022 16:45,5.517499924,72.23394775,0,10.07359409
03/01/2022 17:00,5.09499979,72.06347656,0,9.904173851
03/01/2022 17:15,5.152499676,72.9593811,0,9.718579292
03/01/2022 17:30,5.179999828,73.02695465,0,9.831232071
03/01/2022 17:45,4.835000038,72.56276703,0,9.784082413
03/01/2022 18:00,4.737499714,71.60897827,0,9.845829964
03/01/2022 18:15,4.734999657,72.01465607,0,9.5427742
03/01/2022 18:30,4.902499676,72.13809204,0,9.707086563
03/01/2022 18:45,4.922499657,73.32424927,0,9.681054115
03/01/2022 19:00,4.934999943,74.25874329,0,9.611834526
03/01/2022 19:15,4.897500038,80.31477356,0,7.567299843
03/01/2022 19:30,5.389999866,87.02415466,0,6.283653259
03/01/2022 19:45,5.367499828,88.73883057,0,5.728214741
03/01/2022 20:00,4.912499905,89.24762726,0,5.193226814
03/01/2022 20:15,4.684999943,89.85738373,0,4.917240143
03/01/2022 20:30,4.554999828,90.30133057,0,4.635342121
03/01/2022 20:45,4.614999771,90.30013275,0,4.556043625
03/01/2022 21:00,4.585000038,90.53795624,0,4.294918537
03/01/2022 21:15,4.480000019,90.39315033,0,4.277820587
03/01/2022 21:30,4.702499866,89.58808899,0,4.16604805
03/01/2022 21:45,4.612499714,88.59745789,0,4.060447693
03/01/2022 22:00,4.605000019,86.26922607,0,4.070320606
03/01/2022 22:15,4.509999752,85.05576324,0,4.211396217
03/01/2022 22:30,4.462500095,82.6397934,0,4.314072609
03/01/2022 22:45,4.599999905,79.52929688,0,4.580908775
03/01/2022 23:00,4.567500114,78.85473633,0,4.562758446
03/01/2022 23:15,4.457499981,78.3835907,0,4.475717545
03/01/2022 23:30,4.539999962,77.25733948,0,4.594766617
03/01/2022 23:45,4.592499733,76.64377594,0,4.608904839
04/01/2022 00:00,4.619999886,73.01925659,0,5.259101391
04/01/2022 00:15,4.547500134,68.96129608,0,5.395110607
04/01/2022 00:30,4.519999981,68.74929047,0,5.353056908
04/01/2022 00:45,4.587500095,71.30008698,0,4.888633728
04/01/2022 01:00,4.585000038,72.89696503,0,4.667313576
04/01/2022 01:15,4.585000038,73.89259338,0,4.338754654
04/01/2022 01:30,4.460000038,74.07149506,0,4.240290642
04/01/2022 01:45,4.592499733,76.39028168,0,3.932163954
04/01/2022 02:00,4.485000134,76.42977905,0,3.966821909
04/01/2022 02:15,4.559999943,76.36297607,0,3.810356379
04/01/2022 02:30,4.482500076,77.52767944,0,3.756042004
04/01/2022 02:45,4.627500057,79.21034241,0,3.686006308
04/01/2022 03:00,4.6875,79.59131622,0,3.519818068
04/01/2022 03:15,4.659999847,79.58368683,0,3.627522707
04/01/2022 03:30,4.592499733,79.81020355,0,3.391418219
04/01/2022 03:45,4.714999676,81.29173279,0,3.149284124
04/01/2022 04:00,4.684999943,81.73660278,0,2.951658964
04/01/2022 04:15,4.667500019,82.24539948,0,2.872124195
04/01/2022 04:30,4.630000114,82.62763977,0,2.79531455
04/01/2022 04:45,4.71999979,83.11182404,0,2.609723806
04/01/2022 05:00,4.659999847,83.72180939,0,2.575785875
04/01/2022 05:15,4.670000076,84.01593781,0,2.294683695
04/01/2022 05:30,4.674999714,85.16963959,0,1.988347888
04/01/2022 05:45,4.519999981,85.61305237,0,1.929857612
04/01/2022 06:00,4.997499943,85.72341156,0,2.067873478
04/01/2022 06:15,5.387499809,83.56763458,0,2.723218679
04/01/2022 06:30,5.382499695,82.32543945,0,2.79652071
04/01/2022 06:45,5.315000057,82.46742249,0,2.637842417
04/01/2022 07:00,6.322499752,82.75615692,0,2.588294744
04/01/2022 07:15,6.399999619,83.60437012,0,2.201274872
04/01/2022 07:30,6.349999905,85.17258453,0,1.824419379
04/01/2022 07:45,6.259999752,85.78149414,0,1.669094443
04/01/2022 08:00,8.25,86.32659912,0,1.739042878
04/01/2022 08:15,8.239999771,86.82624817,0,1.659066796
04/01/2022 08:30,8.269999504,86.88647461,0,1.783608794
04/01/2022 08:45,8.342499733,85.81422424,764.05,1.940996885
04/01/2022 09:00,8.885000229,85.62786865,3061.03,1.855674028
04/01/2022 09:15,10.06999969,84.91858673,2735.61,2.211315632
04/01/2022 09:30,9.594999313,83.36584473,2746.01,2.396846771
04/01/2022 09:45,9.744999886,82.09909821,3123.36,2.489737272
04/01/2022 10:00,9.792499542,81.83770752,8218.62,2.506249428
04/01/2022 10:15,9.4375,80.56562805,3810.42,2.672958612
04/01/2022 10:30,9.719999313,80.03927612,9760.66,2.89868784
04/01/2022 10:45,9.947500229,78.70572662,29974.63,3.229638338
04/01/2022 11:00,10.17749977,77.46868896,28681.65,3.122578144
04/01/2022 11:15,10.8125,77.59286499,33694.14,3.168762445
04/01/2022 11:30,11,75.7068634,30508.79,3.714552164
04/01/2022 11:45,10.74499989,74.62216949,26872.32,3.947234869
04/01/2022 12:00,10.96249962,72.68241882,21692.87,4.276139259
04/01/2022 12:15,11.21999931,70.31289673,17749.03,4.623171806
